X[s],"R BICEPS FEMORIS: EMG 6->filter (FilterSlidingRMS39)"
11.63492,3.833828E-06
11.63544,3.832606E-06
11.63596,3.831161E-06
11.63648,3.833912E-06
11.637,3.837211E-06
11.63752,3.837577E-06
11.63804,3.836112E-06
11.63856,3.837447E-06
11.63908,3.840011E-06
11.6396,3.841658E-06
11.64012,3.842229E-06
11.64063,3.841505E-06
11.64115,3.84059E-06
11.64167,3.841017E-06
11.64219,3.841406E-06
11.64271,3.841406E-06
11.64323,3.837462E-06
11.64375,3.832399E-06
11.64427,3.832399E-06
11.64479,3.833255E-06
11.64531,3.829609E-06
11.64583,3.830282E-06
11.64635,3.83395E-06
11.64687,3.837714E-06
11.64738,3.840148E-06
11.6479,3.840148E-06
11.64842,3.83966E-06
11.64894,3.838928E-06
11.64946,3.839813E-06
11.64998,3.83615E-06
11.6505,3.829303E-06
11.65102,3.826817E-06
11.65154,3.824635E-06
11.65206,3.820651E-06
11.65258,3.815006E-06
11.6531,3.808244E-06
11.65362,3.802149E-06
11.65413,3.797409E-06
11.65465,3.793396E-06
11.65517,3.790639E-06
11.65569,3.79094E-06
11.65621,3.792238E-06
11.65673,3.790384E-06
11.65725,3.780551E-06
11.65777,3.776831E-06
11.65829,3.775714E-06
11.65881,3.775365E-06
11.65933,3.774248E-06
11.65985,3.771454E-06
11.66037,3.767095E-06
11.66088,3.763361E-06
11.6614,3.759437E-06
11.66192,3.755696E-06
11.66244,3.751014E-06
11.66296,3.747679E-06
11.66348,3.742291E-06
11.664,3.740107E-06
11.66452,3.741986E-06
11.66504,3.745615E-06
11.66556,3.740616E-06
11.66608,3.726426E-06
11.6666,3.7197E-06
11.66712,3.721338E-06
11.66763,3.727589E-06
11.66815,3.735712E-06
11.66867,3.739661E-06
11.66919,3.738909E-06
11.66971,3.736151E-06
11.67023,3.734018E-06
11.67075,3.735829E-06
11.67127,3.739778E-06
11.67179,3.743723E-06
11.67231,3.743934E-06
11.67283,3.744247E-06
11.67335,3.741994E-06
11.67387,3.740678E-06
11.67439,3.743496E-06
11.6749,3.746288E-06
11.67542,3.749039E-06
11.67594,3.749039E-06
11.67646,3.749039E-06
11.67698,3.752888E-06
11.6775,3.756E-06
11.67802,3.759429E-06
11.67854,3.768043E-06
11.67906,3.780644E-06
11.67958,3.789318E-06
11.6801,3.799321E-06
11.68062,3.810835E-06
11.68114,3.824367E-06
11.68165,3.838226E-06
11.68217,3.85011E-06
11.68269,3.858317E-06
11.68321,3.870624E-06
11.68373,3.884219E-06
11.68425,3.896445E-06
11.68477,3.912107E-06
11.68529,3.928132E-06
11.68581,3.940994E-06
11.68633,3.945094E-06
11.68685,3.939411E-06
11.68737,3.936138E-06
11.68788,3.938399E-06
11.6884,3.94066E-06
11.68892,3.938876E-06
11.68944,3.931947E-06
11.68996,3.924156E-06
11.69048,3.919339E-06
11.691,3.914255E-06
11.69152,3.903804E-06
11.69204,3.892647E-06
11.69256,3.890841E-06
11.69308,3.891044E-06
11.6936,3.887422E-06
11.69412,3.881451E-06
11.69463,3.873112E-06
11.69515,3.864634E-06
11.69567,3.858628E-06
11.69619,3.857049E-06
11.69671,3.857292E-06
11.69723,3.857664E-06
11.69775,3.857603E-06
11.69827,3.856578E-06
11.69879,3.85011E-06
11.69931,3.84463E-06
11.69983,3.841955E-06
11.70035,3.841589E-06
11.70087,3.843296E-06
11.70138,3.844515E-06
11.7019,3.844858E-06
11.70242,3.839073E-06
11.70294,3.829907E-06
11.70346,3.821617E-06
11.70398,3.81575E-06
11.7045,3.815036E-06
11.70502,3.815259E-06
11.70554,3.809613E-06
11.70606,3.800377E-06
11.70658,3.796059E-06
11.7071,3.795696E-06
11.70762,3.794986E-06
11.70813,3.789263E-06
11.70865,3.780791E-06
11.70917,3.778955E-06
11.70969,3.781705E-06
11.71021,3.785443E-06
11.71073,3.791172E-06
11.71125,3.797964E-06
11.71177,3.800808E-06
11.71229,3.801139E-06
11.71281,3.803358E-06
11.71333,3.806436E-06
11.71385,3.806436E-06
11.71437,3.803111E-06
11.71488,3.802765E-06
11.7154,3.803897E-06
11.71592,3.803065E-06
11.71644,3.803804E-06
11.71696,3.808482E-06
11.71748,3.812533E-06
11.718,3.813984E-06
11.71852,3.81433E-06
11.71904,3.81433E-06
11.71956,3.811526E-06
11.72008,3.809497E-06
11.7206,3.809497E-06
11.72112,3.811403E-06
11.72163,3.817852E-06
11.72215,3.828515E-06
11.72267,3.839637E-06
11.72319,3.849692E-06
11.72371,3.853866E-06
11.72423,3.857459E-06
11.72475,3.859098E-06
11.72527,3.859576E-06
11.72579,3.862732E-06
11.72631,3.867096E-06
11.72683,3.865945E-06
11.72735,3.862974E-06
11.72787,3.862891E-06
11.72838,3.865013E-06
11.7289,3.871372E-06
11.72942,3.875365E-06
11.72994,3.876453E-06
11.73046,3.877623E-06
11.73098,3.878288E-06
11.7315,3.878288E-06
11.73202,3.873475E-06
11.73254,3.86964E-06
11.73306,3.86936E-06
11.73358,3.86936E-06
11.7341,3.868088E-06
11.73462,3.868974E-06
11.73514,3.868247E-06
11.73565,3.863027E-06
11.73617,3.859387E-06
11.73669,3.859387E-06
11.73721,3.862663E-06
11.73773,3.864967E-06
11.73825,3.866058E-06
11.73877,3.865149E-06
11.73929,3.85969E-06
11.73981,3.853676E-06
11.74033,3.846739E-06
11.74085,3.840003E-06
11.74137,3.835302E-06
11.74189,3.833415E-06
11.7424,3.832888E-06
11.74292,3.837004E-06
11.74344,3.834828E-06
11.74396,3.829632E-06
11.74448,3.82798E-06
11.745,3.825837E-06
11.74552,3.821977E-06
11.74604,3.82108E-06
11.74656,3.823471E-06
11.74708,3.82602E-06
11.7476,3.824122E-06
11.74812,3.821915E-06
11.74863,3.820996E-06
11.74915,3.820996E-06
11.74967,3.820383E-06
11.75019,3.818397E-06
11.75071,3.817292E-06
11.75123,3.819233E-06
11.75175,3.82197E-06
11.75227,3.821418E-06
11.75279,3.821195E-06
11.75331,3.819049E-06
11.75383,3.817331E-06
11.75435,3.817331E-06
11.75487,3.814844E-06
11.75538,3.812348E-06
11.7559,3.809028E-06
11.75642,3.808105E-06
11.75694,3.808413E-06
11.75746,3.807283E-06
11.75798,3.802457E-06
11.7585,3.79949E-06
11.75902,3.795295E-06
11.75954,3.789294E-06
11.76006,3.786859E-06
11.76058,3.786495E-06
11.7611,3.788537E-06
11.76162,3.799058E-06
11.76213,3.813762E-06
11.76265,3.823701E-06
11.76317,3.831413E-06
11.76369,3.84469E-06
11.76421,3.853965E-06
11.76473,3.856783E-06
11.76525,3.856335E-06
11.76577,3.855302E-06
11.76629,3.858217E-06
11.76681,3.861837E-06
11.76733,3.866468E-06
11.76785,3.872824E-06
11.76837,3.872824E-06
11.76888,3.868285E-06
11.7694,3.866808E-06
11.76992,3.876067E-06
11.77044,3.886654E-06
11.77096,3.888424E-06
11.77148,3.883337E-06
11.772,3.878809E-06
11.77252,3.877782E-06
11.77304,3.876143E-06
11.77356,3.873974E-06
11.77408,3.87479E-06
11.7746,3.875697E-06
11.77512,3.876422E-06
11.77563,3.876422E-06
11.77615,3.874949E-06
11.77667,3.873316E-06
11.77719,3.870593E-06
11.77771,3.869019E-06
11.77823,3.868073E-06
11.77875,3.866596E-06
11.77927,3.862959E-06
11.77979,3.861806E-06
11.78031,3.862049E-06
11.78083,3.860342E-06
11.78135,3.856395E-06
11.78187,3.85366E-06
11.78238,3.852482E-06
11.7829,3.850171E-06
11.78342,3.846518E-06
11.78394,3.843022E-06
11.78446,3.840704E-06
11.78498,3.838301E-06
11.7855,3.834088E-06
11.78602,3.829158E-06
11.78654,3.82475E-06
11.78706,3.824168E-06
11.78758,3.827108E-06
11.7881,3.828447E-06
11.78862,3.826679E-06
11.78913,3.825025E-06
11.78965,3.823425E-06
11.79017,3.819747E-06
11.79069,3.810873E-06
11.79121,3.800831E-06
11.79173,3.793543E-06
11.79225,3.790083E-06
11.79277,3.791257E-06
11.79329,3.799937E-06
11.79381,3.81274E-06
11.79433,3.820759E-06
11.79485,3.830191E-06
11.79537,3.844622E-06
11.79589,3.860494E-06
11.7964,3.872016E-06
11.79692,3.879247E-06
11.79744,3.88743E-06
11.79796,3.896648E-06
11.79848,3.900013E-06
11.799,3.901094E-06
11.79952,3.900013E-06
11.80004,3.894655E-06
11.80056,3.884468E-06
11.80108,3.872205E-06
11.8016,3.867967E-06
11.80212,3.871721E-06
11.80264,3.873233E-06
11.80315,3.873619E-06
11.80367,3.872144E-06
11.80419,3.869239E-06
11.80471,3.868512E-06
11.80523,3.868808E-06
11.80575,3.866695E-06
11.80627,3.863725E-06
11.80679,3.861905E-06
11.80731,3.86233E-06
11.80783,3.865786E-06
11.80835,3.868663E-06
11.80887,3.869935E-06
11.80938,3.87163E-06
11.8099,3.873627E-06
11.81042,3.870155E-06
11.81094,3.863452E-06
11.81146,3.859288E-06
11.81198,3.859288E-06
11.8125,3.862102E-06
11.81302,3.864187E-06
11.81354,3.862891E-06
11.81406,3.862353E-06
11.81458,3.860874E-06
11.8151,3.858082E-06
11.81562,3.857171E-06
11.81613,3.856859E-06
11.81665,3.85862E-06
11.81717,3.869285E-06
11.81769,3.882696E-06
11.81821,3.893144E-06
11.81873,3.889614E-06
11.81925,3.879625E-06
11.81977,3.873884E-06
11.82029,3.874307E-06
11.82081,3.87884E-06
11.82133,3.880266E-06
11.82185,3.879096E-06
11.82237,3.881149E-06
11.82288,3.887121E-06
11.8234,3.894167E-06
11.82392,3.895971E-06
11.82444,3.895159E-06
11.82496,3.894077E-06
11.82548,3.894077E-06
11.826,3.895092E-06
11.82652,3.896174E-06
11.82704,3.897647E-06
11.82756,3.89785E-06
11.82808,3.898871E-06
11.8286,3.904156E-06
11.82912,3.909553E-06
11.82963,3.91025E-06
11.83015,3.908692E-06
11.83067,3.90801E-06
11.83119,3.90765E-06
11.83171,3.906413E-06
11.83223,3.902453E-06
11.83275,3.899563E-06
11.83327,3.899563E-06
11.83379,3.903983E-06
11.83431,3.906795E-06
11.83483,3.906998E-06
11.83535,3.902025E-06
11.83587,3.900486E-06
11.83638,3.903489E-06
11.8369,3.905769E-06
11.83742,3.902055E-06
11.83794,3.900636E-06
11.83846,3.901545E-06
11.83898,3.902445E-06
11.8395,3.903443E-06
11.84002,3.903804E-06
11.84054,3.903121E-06
11.84106,3.903143E-06
11.84158,3.904801E-06
11.8421,3.907163E-06
11.84262,3.905544E-06
11.84313,3.903451E-06
11.84365,3.90285E-06
11.84417,3.906091E-06
11.84469,3.906091E-06
11.84521,3.899788E-06
11.84573,3.892211E-06
11.84625,3.888597E-06
11.84677,3.889283E-06
11.84729,3.891511E-06
11.84781,3.889162E-06
11.84833,3.886149E-06
11.84885,3.882748E-06
11.84937,3.876672E-06
11.84988,3.867785E-06
11.8504,3.85698E-06
11.85092,3.852718E-06
11.85144,3.849638E-06
11.85196,3.849152E-06
11.85248,3.851137E-06
11.853,3.854603E-06
11.85352,3.860183E-06
11.85404,3.861093E-06
11.85456,3.856927E-06
11.85508,3.85401E-06
11.8556,3.854527E-06
11.85612,3.855705E-06
11.85664,3.855925E-06
11.85715,3.856677E-06
11.85767,3.859652E-06
11.85819,3.861473E-06
11.85871,3.863111E-06
11.85923,3.869012E-06
11.85975,3.875365E-06
11.86027,3.876612E-06
11.86079,3.876612E-06
11.86131,3.883412E-06
11.86183,3.893595E-06
11.86235,3.903271E-06
11.86287,3.909568E-06
11.86339,3.913462E-06
11.8639,3.914718E-06
11.86442,3.909508E-06
11.86494,3.901409E-06
11.86546,3.895731E-06
11.86598,3.892421E-06
11.8665,3.892083E-06
11.86702,3.893708E-06
11.86754,3.896715E-06
11.86806,3.898819E-06
11.86858,3.900771E-06
11.8691,3.90201E-06
11.86962,3.900028E-06
11.87013,3.895159E-06
11.87065,3.890525E-06
11.87117,3.883352E-06
11.87169,3.872348E-06
11.87221,3.856684E-06
11.87273,3.842687E-06
11.87325,3.830618E-06
11.87377,3.820475E-06
11.87429,3.811457E-06
11.87481,3.804135E-06
11.87533,3.798796E-06
11.87585,3.796082E-06
11.87637,3.794415E-06
11.87688,3.791821E-06
11.8774,3.791821E-06
11.87792,3.7925E-06
11.87844,3.785428E-06
11.87896,3.776133E-06
11.87948,3.773549E-06
11.88,3.774294E-06
11.88052,3.775411E-06
11.88104,3.776714E-06
11.88156,3.778203E-06
11.88208,3.783369E-06
11.8826,3.786132E-06
11.88312,3.788011E-06
11.88363,3.785412E-06
11.88415,3.781883E-06
11.88467,3.782626E-06
11.88519,3.784855E-06
11.88571,3.78941E-06
11.88623,3.790453E-06
11.88675,3.791133E-06
11.88727,3.793913E-06
11.88779,3.797825E-06
11.88831,3.799559E-06
11.88883,3.802148E-06
11.88935,3.803958E-06
11.88987,3.803558E-06
11.89038,3.804912E-06
11.8909,3.810143E-06
11.89142,3.818926E-06
11.89194,3.831031E-06
11.89246,3.840811E-06
11.89298,3.848216E-06
11.8935,3.854603E-06
11.89402,3.859887E-06
11.89454,3.860798E-06
11.89506,3.863952E-06
11.89558,3.868194E-06
11.8961,3.878175E-06
11.89662,3.890841E-06
11.89713,3.895062E-06
11.89765,3.895963E-06
11.89817,3.895963E-06
11.89869,3.895963E-06
11.89921,3.894678E-06
11.89973,3.894294E-06
11.90025,3.895918E-06
11.90077,3.899443E-06
11.90129,3.905206E-06
11.90181,3.905866E-06
11.90233,3.905259E-06
11.90285,3.906338E-06
11.90337,3.908677E-06
11.90388,3.909576E-06
11.9044,3.909898E-06
11.90492,3.910235E-06
11.90544,3.908924E-06
11.90596,3.908025E-06
11.90648,3.908025E-06
11.907,3.9129E-06
11.90752,3.918823E-06
11.90804,3.926767E-06
11.90856,3.933898E-06
11.90908,3.94086E-06
11.9096,3.945851E-06
11.91012,3.950012E-06
11.91063,3.954458E-06
11.91115,3.958189E-06
11.91167,3.960911E-06
11.91219,3.963395E-06
11.91271,3.965108E-06
11.91323,3.966408E-06
11.91375,3.966763E-06
11.91427,3.964458E-06
11.91479,3.9583E-06
11.91531,3.956191E-06
11.91583,3.95989E-06
11.91635,3.963734E-06
11.91687,3.96185E-06
11.91739,3.954962E-06
11.9179,3.949071E-06
11.91842,3.949071E-06
11.91894,3.949782E-06
11.91946,3.950316E-06
11.91998,3.951739E-06
11.9205,3.950442E-06
11.92102,3.945991E-06
11.92154,3.940763E-06
11.92206,3.939314E-06
11.92258,3.940823E-06
11.9231,3.942962E-06
11.92362,3.942962E-06
11.92414,3.941714E-06
11.92465,3.940704E-06
11.92517,3.939693E-06
11.92569,3.940704E-06
11.92621,3.943972E-06
11.92673,3.944685E-06
11.92725,3.943861E-06
11.92777,3.942732E-06
11.92829,3.938072E-06
11.92881,3.925976E-06
11.92933,3.914883E-06
11.92985,3.904396E-06
11.93037,3.896948E-06
11.93088,3.886993E-06
11.9314,3.87637E-06
11.93192,3.864566E-06
11.93244,3.853942E-06
11.93296,3.840483E-06
11.93348,3.826511E-06
11.934,3.815719E-06
11.93452,3.804343E-06
11.93504,3.791388E-06
11.93556,3.779481E-06
11.93608,3.775202E-06
11.9366,3.776109E-06
11.93712,3.776381E-06
11.93763,3.77247E-06
11.93815,3.768361E-06
11.93867,3.767234E-06
11.93919,3.768913E-06
11.93971,3.768913E-06
11.94023,3.76833E-06
11.94075,3.768579E-06
11.94127,3.769511E-06
11.94179,3.769511E-06
11.94231,3.767646E-06
11.94283,3.766192E-06
11.94335,3.765197E-06
11.94387,3.76669E-06
11.94438,3.7788E-06
11.9449,3.785776E-06
11.94542,3.78788E-06
11.94594,3.788769E-06
11.94646,3.788336E-06
11.94698,3.787965E-06
11.9475,3.78873E-06
11.94802,3.790894E-06
11.94854,3.792029E-06
11.94906,3.79247E-06
11.94958,3.793396E-06
11.9501,3.795249E-06
11.95062,3.799136E-06
11.95113,3.802834E-06
11.95165,3.804705E-06
11.95217,3.806244E-06
11.95269,3.806244E-06
11.95321,3.804767E-06
11.95373,3.80499E-06
11.95425,3.804782E-06
11.95477,3.806444E-06
11.95529,3.809459E-06
11.95581,3.811488E-06
11.95633,3.814253E-06
11.95685,3.813577E-06
11.95737,3.813247E-06
11.95788,3.816909E-06
11.9584,3.818811E-06
11.95892,3.815105E-06
11.95944,3.811396E-06
11.95996,3.809182E-06
11.96048,3.810289E-06
11.961,3.810289E-06
11.96152,3.808875E-06
11.96204,3.810758E-06
11.96256,3.81118E-06
11.96308,3.808106E-06
11.9636,3.805274E-06
11.96412,3.804928E-06
11.96463,3.805274E-06
11.96515,3.80285E-06
11.96567,3.800138E-06
11.96619,3.800531E-06
11.96671,3.809151E-06
11.96723,3.820276E-06
11.96775,3.822115E-06
11.96827,3.819356E-06
11.96879,3.816041E-06
11.96931,3.812356E-06
11.96983,3.80746E-06
11.97035,3.802495E-06
11.97087,3.796329E-06
11.97139,3.785575E-06
11.9719,3.774069E-06
11.97242,3.761384E-06
11.97294,3.747155E-06
11.97346,3.737764E-06
11.97398,3.732174E-06
11.9745,3.730479E-06
11.97502,3.729379E-06
11.97554,3.727046E-06
11.97606,3.723902E-06
11.97658,3.724468E-06
11.9771,3.727887E-06
11.97762,3.729701E-06
11.97814,3.727149E-06
11.97865,3.719976E-06
11.97917,3.717582E-06
11.97969,3.719976E-06
11.98021,3.720267E-06
11.98073,3.717054E-06
11.98125,3.711069E-06
11.98177,3.708898E-06
11.98229,3.709845E-06
11.98281,3.713041E-06
11.98333,3.714153E-06
11.98385,3.715478E-06
11.98437,3.716927E-06
11.98489,3.718086E-06
11.9854,3.722502E-06
11.98592,3.730589E-06
11.98644,3.73586E-06
11.98696,3.73586E-06
11.98748,3.738305E-06
11.988,3.741438E-06
11.98852,3.747632E-06
11.98904,3.756803E-06
11.98956,3.763906E-06
11.99008,3.768385E-06
11.9906,3.775722E-06
11.99112,3.780497E-06
11.99163,3.781364E-06
11.99215,3.781705E-06
11.99267,3.781248E-06
11.99319,3.791682E-06
11.99371,3.811342E-06
11.99423,3.827498E-06
11.99475,3.841002E-06
11.99527,3.843677E-06
11.99579,3.841399E-06
11.99631,3.839568E-06
11.99683,3.839568E-06
11.99735,3.83831E-06
11.99787,3.837699E-06
11.99838,3.839774E-06
11.9989,3.842824E-06
11.99942,3.844104E-06
11.99994,3.84715E-06
12.00046,3.85208E-06
12.00098,3.857186E-06
12.0015,3.861739E-06
12.00202,3.866407E-06
12.00254,3.866627E-06
12.00306,3.866384E-06
12.00358,3.866241E-06
12.0041,3.865453E-06
12.00462,3.868793E-06
12.00513,3.874881E-06
12.00565,3.879919E-06
12.00617,3.885048E-06
12.00669,3.891459E-06
12.00721,3.898316E-06
12.00773,3.903023E-06
12.00825,3.905251E-06
12.00877,3.909711E-06
12.00929,3.915527E-06
12.00981,3.916783E-06
12.01033,3.915527E-06
12.01085,3.911216E-06
12.01137,3.901297E-06
12.01188,3.893971E-06
12.0124,3.892828E-06
12.01292,3.889757E-06
12.01344,3.879149E-06
12.01396,3.869935E-06
12.01448,3.865309E-06
12.015,3.862277E-06
12.01552,3.85572E-06
12.01604,3.847325E-06
12.01656,3.840621E-06
12.01708,3.834027E-06
12.0176,3.826748E-06
12.01812,3.822973E-06
12.01863,3.82269E-06
12.01915,3.818704E-06
12.01967,3.807275E-06
12.02019,3.795912E-06
12.02071,3.791806E-06
12.02123,3.791582E-06
12.02175,3.790307E-06
12.02227,3.790307E-06
12.02279,3.791172E-06
12.02331,3.790052E-06
12.02383,3.78573E-06
12.02435,3.780032E-06
12.02487,3.776707E-06
12.02538,3.775218E-06
12.0259,3.774721E-06
12.02642,3.774287E-06
12.02694,3.773472E-06
12.02746,3.773961E-06
12.02798,3.775427E-06
12.0285,3.774931E-06
12.02902,3.772408E-06
12.02954,3.770545E-06
12.03006,3.771228E-06
12.03058,3.774333E-06
12.0311,3.777064E-06
12.03162,3.776629E-06
12.03214,3.775326E-06
12.03265,3.773774E-06
12.03317,3.773216E-06
12.03369,3.77545E-06
12.03421,3.782146E-06
12.03473,3.788274E-06
12.03525,3.791265E-06
12.03577,3.79538E-06
12.03629,3.79801E-06
12.03681,3.798295E-06
12.03733,3.795496E-06
12.03785,3.796305E-06
12.03837,3.805552E-06
12.03889,3.816003E-06
12.0394,3.827536E-06
12.03992,3.834852E-06
12.04044,3.837058E-06
12.04096,3.837493E-06
12.04148,3.840125E-06
12.042,3.842557E-06
12.04252,3.839957E-06
12.04304,3.831895E-06
12.04356,3.822444E-06
12.04408,3.817132E-06
12.0446,3.811473E-06
12.04512,3.8008E-06
12.04564,3.785482E-06
12.04615,3.773767E-06
12.04667,3.767615E-06
12.04719,3.766146E-06
12.04771,3.763159E-06
12.04823,3.763509E-06
12.04875,3.765189E-06
12.04927,3.768673E-06
12.04979,3.774209E-06
12.05031,3.779327E-06
12.05083,3.781682E-06
12.05135,3.778335E-06
12.05187,3.775357E-06
12.05238,3.779203E-06
12.0529,3.780938E-06
12.05342,3.77873E-06
12.05394,3.777862E-06
12.05446,3.779412E-06
12.05498,3.781961E-06
12.0555,3.78846E-06
12.05602,3.799822E-06
12.05654,3.808875E-06
12.05706,3.814061E-06
12.05758,3.818666E-06
12.0581,3.826511E-06
12.05862,3.834768E-06
12.05913,3.838714E-06
12.05965,3.83731E-06
12.06017,3.839927E-06
12.06069,3.850324E-06
12.06121,3.861966E-06
12.06173,3.866968E-06
12.06225,3.863816E-06
12.06277,3.857603E-06
12.06329,3.853349E-06
12.06381,3.84495E-06
12.06433,3.837745E-06
12.06485,3.83502E-06
12.06537,3.833798E-06
12.06588,3.83081E-06
12.0664,3.823648E-06
12.06692,3.809167E-06
12.06744,3.791605E-06
12.06796,3.776164E-06
12.06848,3.770925E-06
12.069,3.77018E-06
12.06952,3.769745E-06
12.07004,3.768936E-06
12.07056,3.764201E-06
12.07108,3.761983E-06
12.0716,3.760738E-06
12.07212,3.75731E-06
12.07263,3.750819E-06
12.07315,3.74359E-06
12.07367,3.741711E-06
12.07419,3.741461E-06
12.07471,3.742212E-06
12.07523,3.742525E-06
12.07575,3.741469E-06
12.07627,3.739739E-06
12.07679,3.739527E-06
12.07731,3.740819E-06
12.07783,3.740819E-06
12.07835,3.735892E-06
12.07887,3.730369E-06
12.07938,3.729866E-06
12.0799,3.732692E-06
12.08042,3.735163E-06
12.08094,3.73836E-06
12.08146,3.740592E-06
12.08198,3.739715E-06
12.0825,3.736965E-06
12.08302,3.734896E-06
12.08354,3.735712E-06
12.08406,3.73637E-06
12.08458,3.738627E-06
12.0851,3.752817E-06
12.08562,3.775574E-06
12.08613,3.789326E-06
12.08665,3.798218E-06
12.08717,3.808137E-06
12.08769,3.815244E-06
12.08821,3.820766E-06
12.08873,3.826733E-06
12.08925,3.831872E-06
12.08977,3.834622E-06
12.09029,3.837921E-06
12.09081,3.841925E-06
12.09133,3.842961E-06
12.09185,3.841742E-06
12.09237,3.840644E-06
12.09289,3.839912E-06
12.0934,3.837226E-06
12.09392,3.830007E-06
12.09444,3.821793E-06
12.09496,3.81572E-06
12.09548,3.810558E-06
12.096,3.805636E-06
12.09652,3.796738E-06
12.09704,3.792416E-06
12.09756,3.79575E-06
12.09808,3.800747E-06
12.0986,3.805944E-06
12.09912,3.812587E-06
12.09964,3.81443E-06
12.10015,3.81585E-06
12.10067,3.816495E-06
12.10119,3.82046E-06
12.10171,3.828661E-06
12.10223,3.833248E-06
12.10275,3.836791E-06
12.10327,3.838325E-06
12.10379,3.838325E-06
12.10431,3.838325E-06
12.10483,3.840042E-06
12.10535,3.844897E-06
12.10587,3.84798E-06
12.10639,3.847189E-06
12.1069,3.844722E-06
12.10742,3.841429E-06
12.10794,3.840148E-06
12.10846,3.839538E-06
12.10898,3.836707E-06
12.1095,3.832736E-06
12.11002,3.83188E-06
12.11054,3.835035E-06
12.11106,3.831666E-06
12.11158,3.826465E-06
12.1121,3.823341E-06
12.11262,3.821686E-06
12.11313,3.820698E-06
12.11365,3.82354E-06
12.11417,3.825493E-06
12.11469,3.826166E-06
12.11521,3.829541E-06
12.11573,3.832904E-06
12.11625,3.831964E-06
12.11677,3.827743E-06
12.11729,3.824252E-06
12.11781,3.822414E-06
12.11833,3.821227E-06
12.11885,3.823249E-06
12.11937,3.826924E-06
12.11988,3.831085E-06
12.1204,3.832973E-06
12.12092,3.833668E-06
12.12144,3.83321E-06
12.12196,3.83321E-06
12.12248,3.834859E-06
12.123,3.83502E-06
12.12352,3.834447E-06
12.12404,3.834447E-06
12.12456,3.834447E-06
12.12508,3.834172E-06
12.1256,3.834111E-06
12.12612,3.834661E-06
12.12663,3.836944E-06
12.12715,3.836944E-06
12.12767,3.834195E-06
12.12819,3.830642E-06
12.12871,3.827957E-06
12.12923,3.827383E-06
12.12975,3.829257E-06
12.13027,3.831582E-06
12.13079,3.832743E-06
12.13131,3.834027E-06
12.13183,3.834432E-06
12.13235,3.839012E-06
12.13287,3.847546E-06
12.13338,3.855203E-06
12.1339,3.862186E-06
12.13442,3.86855E-06
12.13494,3.870102E-06
12.13546,3.867074E-06
12.13598,3.863626E-06
12.1365,3.859986E-06
12.13702,3.856039E-06
12.13754,3.851274E-06
12.13806,3.847135E-06
12.13858,3.840186E-06
12.1391,3.837234E-06
12.13962,3.841292E-06
12.14013,3.845132E-06
12.14065,3.843266E-06
12.14117,3.839484E-06
12.14169,3.833989E-06
12.14221,3.826304E-06
12.14273,3.819141E-06
12.14325,3.814537E-06
12.14377,3.809928E-06
12.14429,3.807344E-06
12.14481,3.803196E-06
12.14533,3.797301E-06
12.14585,3.788243E-06
12.14637,3.779575E-06
12.14688,3.783316E-06
12.1474,3.789503E-06
12.14792,3.792593E-06
12.14844,3.793728E-06
12.14896,3.795519E-06
12.14948,3.799097E-06
12.15,3.798234E-06
12.15052,3.791072E-06
12.15104,3.782998E-06
12.15156,3.78114E-06
12.15208,3.785668E-06
12.1526,3.803227E-06
12.15312,3.823686E-06
12.15364,3.834332E-06
12.15415,3.836203E-06
12.15467,3.836203E-06
12.15519,3.837852E-06
12.15571,3.839317E-06
12.15623,3.841879E-06
12.15675,3.843137E-06
12.15727,3.843137E-06
12.15779,3.839988E-06
12.15831,3.839988E-06
12.15883,3.843099E-06
12.15935,3.841841E-06
12.15987,3.835608E-06
12.16039,3.828638E-06
12.1609,3.823824E-06
12.16142,3.819532E-06
12.16194,3.813662E-06
12.16246,3.809052E-06
12.16298,3.810651E-06
12.1635,3.813416E-06
12.16402,3.813969E-06
12.16454,3.812195E-06
12.16506,3.807006E-06
12.16558,3.800146E-06
12.1661,3.793505E-06
12.16662,3.789913E-06
12.16713,3.788947E-06
12.16765,3.790245E-06
12.16817,3.793111E-06
12.16869,3.797E-06
12.16921,3.797887E-06
12.16973,3.796036E-06
12.17025,3.794493E-06
12.17077,3.794578E-06
12.17129,3.794763E-06
12.17181,3.796491E-06
12.17233,3.796777E-06
12.17285,3.793667E-06
12.17337,3.790948E-06
12.17388,3.78819E-06
12.1744,3.787385E-06
12.17492,3.788151E-06
12.17544,3.788769E-06
12.17596,3.786225E-06
12.17648,3.786225E-06
12.177,3.792408E-06
12.17752,3.797594E-06
12.17804,3.795249E-06
12.17856,3.793891E-06
12.17908,3.795349E-06
12.1796,3.801825E-06
12.18012,3.806652E-06
12.18063,3.806037E-06
12.18115,3.805421E-06
12.18167,3.808006E-06
12.18219,3.813102E-06
12.18271,3.818075E-06
12.18323,3.820989E-06
12.18375,3.824505E-06
12.18427,3.829403E-06
12.18479,3.831788E-06
12.18531,3.833439E-06
12.18583,3.834929E-06
12.18635,3.837982E-06
12.18687,3.843815E-06
12.18738,3.85094E-06
12.1879,3.85569E-06
12.18842,3.856305E-06
12.18894,3.855416E-06
12.18946,3.858492E-06
12.18998,3.861587E-06
12.1905,3.86371E-06
12.19102,3.863346E-06
12.19154,3.863566E-06
12.19206,3.86468E-06
12.19258,3.86537E-06
