X[s],"R RECTUS FEMORIS: EMG 1->filter (FilterSlidingRMS33)"
11.37583,1.119255E-05
11.37635,1.121861E-05
11.37687,1.124339E-05
11.37739,1.125327E-05
11.3779,1.1254E-05
11.37842,1.125501E-05
11.37894,1.126062E-05
11.37946,1.126631E-05
11.37998,1.126689E-05
11.3805,1.126273E-05
11.38102,1.126061E-05
11.38154,1.125782E-05
11.38206,1.125576E-05
11.38258,1.125703E-05
11.3831,1.126265E-05
11.38362,1.127556E-05
11.38413,1.128252E-05
11.38465,1.128058E-05
11.38517,1.127579E-05
11.38569,1.12723E-05
11.38621,1.127827E-05
11.38673,1.129527E-05
11.38725,1.130936E-05
11.38777,1.131464E-05
11.38829,1.131547E-05
11.38881,1.13137E-05
11.38933,1.131774E-05
11.38985,1.132405E-05
11.39037,1.132845E-05
11.39088,1.13226E-05
11.3914,1.130919E-05
11.39192,1.129364E-05
11.39244,1.128224E-05
11.39296,1.127603E-05
11.39348,1.127163E-05
11.394,1.126325E-05
11.39452,1.124838E-05
11.39504,1.123781E-05
11.39556,1.123155E-05
11.39608,1.122593E-05
11.3966,1.121892E-05
11.39712,1.12105E-05
11.39763,1.12031E-05
11.39815,1.119583E-05
11.39867,1.118842E-05
11.39919,1.117529E-05
11.39971,1.116099E-05
11.40023,1.115284E-05
11.40075,1.114985E-05
11.40127,1.115612E-05
11.40179,1.116339E-05
11.40231,1.116853E-05
11.40283,1.116927E-05
11.40335,1.117036E-05
11.40387,1.117462E-05
11.40438,1.118047E-05
11.4049,1.118807E-05
11.40542,1.119404E-05
11.40594,1.119749E-05
11.40646,1.120144E-05
11.40698,1.120699E-05
11.4075,1.121094E-05
11.40802,1.121039E-05
11.40854,1.120655E-05
11.40906,1.120269E-05
11.40958,1.120103E-05
11.4101,1.120177E-05
11.41062,1.120237E-05
11.41113,1.120499E-05
11.41165,1.12076E-05
11.41217,1.12122E-05
11.41269,1.122097E-05
11.41321,1.122836E-05
11.41373,1.123505E-05
11.41425,1.12457E-05
11.41477,1.125522E-05
11.41529,1.125638E-05
11.41581,1.124901E-05
11.41633,1.123676E-05
11.41685,1.12252E-05
11.41737,1.12252E-05
11.41788,1.122953E-05
11.4184,1.123093E-05
11.41892,1.123233E-05
11.41944,1.124158E-05
11.41996,1.126234E-05
11.42048,1.128727E-05
11.421,1.130778E-05
11.42152,1.132503E-05
11.42204,1.133254E-05
11.42256,1.132944E-05
11.42308,1.132553E-05
11.4236,1.132448E-05
11.42412,1.13212E-05
11.42463,1.131753E-05
11.42515,1.131242E-05
11.42567,1.130402E-05
11.42619,1.129204E-05
11.42671,1.128167E-05
11.42723,1.127679E-05
11.42775,1.128053E-05
11.42827,1.128995E-05
11.42879,1.130025E-05
11.42931,1.13033E-05
11.42983,1.129653E-05
11.43035,1.129177E-05
11.43087,1.128797E-05
11.43139,1.128163E-05
11.4319,1.127643E-05
11.43242,1.127049E-05
11.43294,1.126336E-05
11.43346,1.12562E-05
11.43398,1.124837E-05
11.4345,1.124502E-05
11.43502,1.124473E-05
11.43554,1.124231E-05
11.43606,1.123952E-05
11.43658,1.12386E-05
11.4371,1.123831E-05
11.43762,1.123831E-05
11.43814,1.124095E-05
11.43865,1.124687E-05
11.43917,1.125212E-05
11.43969,1.125755E-05
11.44021,1.125939E-05
11.44073,1.125247E-05
11.44125,1.124642E-05
11.44177,1.1244E-05
11.44229,1.124154E-05
11.44281,1.124081E-05
11.44333,1.125129E-05
11.44385,1.127187E-05
11.44437,1.128765E-05
11.44488,1.129419E-05
11.4454,1.130203E-05
11.44592,1.131088E-05
11.44644,1.131914E-05
11.44696,1.132669E-05
11.44748,1.133556E-05
11.448,1.134622E-05
11.44852,1.135551E-05
11.44904,1.13586E-05
11.44956,1.135561E-05
11.45008,1.134884E-05
11.4506,1.13402E-05
11.45112,1.133309E-05
11.45163,1.13293E-05
11.45215,1.132558E-05
11.45267,1.131855E-05
11.45319,1.131545E-05
11.45371,1.131426E-05
11.45423,1.130356E-05
11.45475,1.12865E-05
11.45527,1.127794E-05
11.45579,1.127794E-05
11.45631,1.12742E-05
11.45683,1.12643E-05
11.45735,1.125887E-05
11.45787,1.126318E-05
11.45838,1.127054E-05
11.4589,1.128024E-05
11.45942,1.128939E-05
11.45994,1.1298E-05
11.46046,1.130547E-05
11.46098,1.130921E-05
11.4615,1.130795E-05
11.46202,1.130555E-05
11.46254,1.130812E-05
11.46306,1.131565E-05
11.46358,1.131362E-05
11.4641,1.129645E-05
11.46462,1.128229E-05
11.46513,1.12806E-05
11.46565,1.128532E-05
11.46617,1.128968E-05
11.46669,1.129123E-05
11.46721,1.128989E-05
11.46773,1.129016E-05
11.46825,1.129662E-05
11.46877,1.130574E-05
11.46929,1.131727E-05
11.46981,1.133311E-05
11.47033,1.134802E-05
11.47085,1.135438E-05
11.47137,1.135648E-05
11.47188,1.136317E-05
11.4724,1.137475E-05
11.47292,1.138895E-05
11.47344,1.140198E-05
11.47396,1.140818E-05
11.47448,1.140626E-05
11.475,1.139824E-05
11.47552,1.13904E-05
11.47604,1.138505E-05
11.47656,1.138196E-05
11.47708,1.137746E-05
11.4776,1.136593E-05
11.47812,1.135386E-05
11.47863,1.134853E-05
11.47915,1.134401E-05
11.47967,1.133254E-05
11.48019,1.132051E-05
11.48071,1.131322E-05
11.48123,1.131322E-05
11.48175,1.131374E-05
11.48227,1.131041E-05
11.48279,1.130407E-05
11.48331,1.129912E-05
11.48383,1.129856E-05
11.48435,1.129966E-05
11.48487,1.129638E-05
11.48538,1.129197E-05
11.4859,1.12909E-05
11.48642,1.129377E-05
11.48694,1.129579E-05
11.48746,1.129999E-05
11.48798,1.130369E-05
11.4885,1.130148E-05
11.48902,1.129475E-05
11.48954,1.128836E-05
11.49006,1.128182E-05
11.49058,1.127593E-05
11.4911,1.126501E-05
11.49162,1.125962E-05
11.49214,1.126237E-05
11.49265,1.126271E-05
11.49317,1.126138E-05
11.49369,1.125851E-05
11.49421,1.12482E-05
11.49473,1.123083E-05
11.49525,1.121525E-05
11.49577,1.120606E-05
11.49629,1.120334E-05
11.49681,1.120423E-05
11.49733,1.121347E-05
11.49785,1.123907E-05
11.49837,1.127528E-05
11.49889,1.131188E-05
11.4994,1.133447E-05
11.49992,1.134749E-05
11.50044,1.135886E-05
11.50096,1.137246E-05
11.50148,1.138299E-05
11.502,1.13814E-05
11.50252,1.13703E-05
11.50304,1.135948E-05
11.50356,1.13498E-05
11.50408,1.134597E-05
11.5046,1.134748E-05
11.50512,1.13513E-05
11.50563,1.13526E-05
11.50615,1.135637E-05
11.50667,1.13706E-05
11.50719,1.138923E-05
11.50771,1.139727E-05
11.50823,1.140232E-05
11.50875,1.140619E-05
11.50927,1.140668E-05
11.50979,1.140508E-05
11.51031,1.139879E-05
11.51083,1.138707E-05
11.51135,1.137575E-05
11.51187,1.136283E-05
11.51238,1.134658E-05
11.5129,1.132827E-05
11.51342,1.131623E-05
11.51394,1.130929E-05
11.51446,1.130185E-05
11.51498,1.129158E-05
11.5155,1.128295E-05
11.51602,1.127913E-05
11.51654,1.12724E-05
11.51706,1.126266E-05
11.51758,1.125192E-05
11.5181,1.124634E-05
11.51862,1.125663E-05
11.51913,1.127707E-05
11.51965,1.129146E-05
11.52017,1.130117E-05
11.52069,1.130956E-05
11.52121,1.131869E-05
11.52173,1.132799E-05
11.52225,1.133646E-05
11.52277,1.134167E-05
11.52329,1.134482E-05
11.52381,1.134656E-05
11.52433,1.134358E-05
11.52485,1.134041E-05
11.52537,1.134041E-05
11.52588,1.134002E-05
11.5264,1.133348E-05
11.52692,1.132018E-05
11.52744,1.129985E-05
11.52796,1.127564E-05
11.52848,1.125688E-05
11.529,1.124928E-05
11.52952,1.124678E-05
11.53004,1.124916E-05
11.53056,1.12566E-05
11.53108,1.126948E-05
11.5316,1.129042E-05
11.53212,1.131081E-05
11.53263,1.133121E-05
11.53315,1.135068E-05
11.53367,1.136818E-05
11.53419,1.137726E-05
11.53471,1.138093E-05
11.53523,1.138328E-05
11.53575,1.138553E-05
11.53627,1.138963E-05
11.53679,1.139784E-05
11.53731,1.140764E-05
11.53783,1.141115E-05
11.53835,1.140727E-05
11.53887,1.140295E-05
11.53938,1.139924E-05
11.5399,1.139178E-05
11.54042,1.138408E-05
11.54094,1.138252E-05
11.54146,1.138045E-05
11.54198,1.136581E-05
11.5425,1.133741E-05
11.54302,1.131533E-05
11.54354,1.130799E-05
11.54406,1.131103E-05
11.54458,1.131813E-05
11.5451,1.132467E-05
11.54562,1.132994E-05
11.54613,1.133542E-05
11.54665,1.13456E-05
11.54717,1.135174E-05
11.54769,1.134904E-05
11.54821,1.135078E-05
11.54873,1.135971E-05
11.54925,1.136343E-05
11.54977,1.135837E-05
11.55029,1.134708E-05
11.55081,1.133468E-05
11.55133,1.132605E-05
11.55185,1.132191E-05
11.55237,1.132272E-05
11.55289,1.132353E-05
11.5534,1.13318E-05
11.55392,1.134691E-05
11.55444,1.135765E-05
11.55496,1.136198E-05
11.55548,1.135888E-05
11.556,1.135238E-05
11.55652,1.134585E-05
11.55704,1.133744E-05
11.55756,1.132871E-05
11.55808,1.132524E-05
11.5586,1.132806E-05
11.55912,1.133308E-05
11.55964,1.133418E-05
11.56015,1.133498E-05
11.56067,1.134037E-05
11.56119,1.13465E-05
11.56171,1.135113E-05
11.56223,1.135633E-05
11.56275,1.136358E-05
11.56327,1.136779E-05
11.56379,1.136502E-05
11.56431,1.13612E-05
11.56483,1.135786E-05
11.56535,1.13544E-05
11.56587,1.13479E-05
11.56638,1.134342E-05
11.5669,1.134285E-05
11.56742,1.134433E-05
11.56794,1.133859E-05
11.56846,1.132238E-05
11.56898,1.130372E-05
11.5695,1.128035E-05
11.57002,1.125309E-05
11.57054,1.123511E-05
11.57106,1.123135E-05
11.57158,1.123217E-05
11.5721,1.123375E-05
11.57262,1.123673E-05
11.57313,1.123919E-05
11.57365,1.124472E-05
11.57417,1.126236E-05
11.57469,1.128306E-05
11.57521,1.129804E-05
11.57573,1.130597E-05
11.57625,1.130637E-05
11.57677,1.130183E-05
11.57729,1.129611E-05
11.57781,1.128697E-05
11.57833,1.127752E-05
11.57885,1.127016E-05
11.57937,1.126089E-05
11.57988,1.12504E-05
11.5804,1.124403E-05
11.58092,1.123797E-05
11.58144,1.122817E-05
11.58196,1.121617E-05
11.58248,1.12089E-05
11.583,1.120577E-05
11.58352,1.120379E-05
11.58404,1.120523E-05
11.58456,1.121256E-05
11.58508,1.12272E-05
11.5856,1.123463E-05
11.58612,1.123113E-05
11.58663,1.12329E-05
11.58715,1.12379E-05
11.58767,1.123871E-05
11.58819,1.124133E-05
11.58871,1.124702E-05
11.58923,1.125046E-05
11.58975,1.125428E-05
11.59027,1.125837E-05
11.59079,1.126267E-05
11.59131,1.126966E-05
11.59183,1.127912E-05
11.59235,1.129705E-05
11.59287,1.13226E-05
11.59338,1.134137E-05
11.5939,1.135431E-05
11.59442,1.136563E-05
11.59494,1.137405E-05
11.59546,1.13784E-05
11.59598,1.138149E-05
11.5965,1.138473E-05
11.59702,1.138591E-05
11.59754,1.138457E-05
11.59806,1.13889E-05
11.59858,1.14E-05
11.5991,1.141202E-05
11.59962,1.141811E-05
11.60013,1.14216E-05
11.60065,1.142818E-05
11.60117,1.143693E-05
11.60169,1.144633E-05
11.60221,1.145385E-05
11.60273,1.145537E-05
11.60325,1.145284E-05
11.60377,1.144922E-05
11.60429,1.144949E-05
11.60481,1.1454E-05
11.60533,1.145988E-05
11.60585,1.14602E-05
11.60637,1.145744E-05
11.60688,1.145185E-05
11.6074,1.14432E-05
11.60792,1.143454E-05
11.60844,1.143035E-05
11.60896,1.142835E-05
11.60948,1.142424E-05
11.61,1.141502E-05
11.61052,1.1405E-05
11.61104,1.139832E-05
11.61156,1.139222E-05
11.61208,1.139088E-05
11.6126,1.139616E-05
11.61312,1.140136E-05
11.61364,1.139989E-05
11.61415,1.139553E-05
11.61467,1.139132E-05
11.61519,1.138561E-05
11.61571,1.138419E-05
11.61623,1.139252E-05
11.61675,1.140177E-05
11.61727,1.139879E-05
11.61779,1.139006E-05
11.61831,1.138602E-05
11.61883,1.13898E-05
11.61935,1.139745E-05
11.61987,1.140546E-05
11.62039,1.140882E-05
11.6209,1.14117E-05
11.62142,1.142025E-05
11.62194,1.143575E-05
11.62246,1.144038E-05
11.62298,1.142583E-05
11.6235,1.140989E-05
11.62402,1.14034E-05
11.62454,1.14004E-05
11.62506,1.13959E-05
11.62558,1.138736E-05
11.6261,1.136616E-05
11.62662,1.134229E-05
11.62713,1.132699E-05
11.62765,1.132068E-05
11.62817,1.131936E-05
11.62869,1.131589E-05
11.62921,1.13121E-05
11.62973,1.13127E-05
11.63025,1.131482E-05
11.63077,1.13155E-05
11.63129,1.131865E-05
11.63181,1.132217E-05
11.63233,1.132724E-05
11.63285,1.132314E-05
11.63337,1.130833E-05
11.63388,1.129971E-05
11.6344,1.130566E-05
11.63492,1.1312E-05
11.63544,1.130714E-05
11.63596,1.129446E-05
11.63648,1.128481E-05
11.637,1.128189E-05
11.63752,1.128004E-05
11.63804,1.127761E-05
11.63856,1.128013E-05
11.63908,1.128126E-05
11.6396,1.128126E-05
11.64012,1.128016E-05
11.64063,1.128016E-05
11.64115,1.127922E-05
11.64167,1.127951E-05
11.64219,1.128779E-05
11.64271,1.129956E-05
11.64323,1.130594E-05
11.64375,1.130988E-05
11.64427,1.131834E-05
11.64479,1.132765E-05
11.64531,1.133884E-05
11.64583,1.134887E-05
11.64635,1.135256E-05
11.64687,1.135206E-05
11.64738,1.135206E-05
11.6479,1.135311E-05
11.64842,1.135756E-05
11.64894,1.136715E-05
11.64946,1.138075E-05
11.64998,1.139126E-05
11.6505,1.139577E-05
11.65102,1.139001E-05
11.65154,1.138545E-05
11.65206,1.138879E-05
11.65258,1.139854E-05
11.6531,1.140504E-05
11.65362,1.14105E-05
11.65413,1.141358E-05
11.65465,1.140954E-05
11.65517,1.140496E-05
11.65569,1.139951E-05
11.65621,1.139448E-05
11.65673,1.138996E-05
11.65725,1.138904E-05
11.65777,1.139531E-05
11.65829,1.140042E-05
11.65881,1.139775E-05
11.65933,1.138868E-05
11.65985,1.138164E-05
11.66037,1.138493E-05
11.66088,1.139752E-05
11.6614,1.141293E-05
11.66192,1.141876E-05
11.66244,1.141876E-05
11.66296,1.142183E-05
11.66348,1.142346E-05
11.664,1.14159E-05
11.66452,1.140032E-05
11.66504,1.138794E-05
11.66556,1.138473E-05
11.66608,1.138679E-05
11.6666,1.139027E-05
11.66712,1.138786E-05
11.66763,1.138395E-05
11.66815,1.138431E-05
11.66867,1.138431E-05
11.66919,1.137517E-05
11.66971,1.135719E-05
11.67023,1.133118E-05
11.67075,1.130592E-05
11.67127,1.128807E-05
11.67179,1.128203E-05
11.67231,1.128203E-05
11.67283,1.127933E-05
11.67335,1.127477E-05
11.67387,1.12728E-05
11.67439,1.127542E-05
11.6749,1.128689E-05
11.67542,1.130145E-05
11.67594,1.131601E-05
11.67646,1.133122E-05
11.67698,1.13426E-05
11.6775,1.134764E-05
11.67802,1.134664E-05
11.67854,1.13358E-05
11.67906,1.131782E-05
11.67958,1.130951E-05
11.6801,1.131615E-05
11.68062,1.132975E-05
11.68114,1.133702E-05
11.68165,1.133642E-05
11.68217,1.133396E-05
11.68269,1.133297E-05
11.68321,1.13378E-05
11.68373,1.135103E-05
11.68425,1.136077E-05
11.68477,1.136482E-05
11.68529,1.136758E-05
11.68581,1.137034E-05
11.68633,1.13746E-05
11.68685,1.138259E-05
11.68737,1.138925E-05
11.68788,1.139212E-05
11.6884,1.139783E-05
11.68892,1.140258E-05
11.68944,1.140124E-05
11.68996,1.139372E-05
11.69048,1.138357E-05
11.691,1.137766E-05
11.69152,1.138192E-05
11.69204,1.139361E-05
11.69256,1.140219E-05
11.69308,1.139513E-05
11.6936,1.137638E-05
11.69412,1.137537E-05
11.69463,1.139336E-05
11.69515,1.140409E-05
11.69567,1.141584E-05
11.69619,1.143011E-05
11.69671,1.143129E-05
11.69723,1.142277E-05
11.69775,1.141066E-05
11.69827,1.140141E-05
11.69879,1.139724E-05
11.69931,1.140022E-05
11.69983,1.140413E-05
11.70035,1.140284E-05
11.70087,1.139442E-05
11.70138,1.13835E-05
11.7019,1.13751E-05
11.70242,1.136767E-05
11.70294,1.135766E-05
11.70346,1.134934E-05
11.70398,1.135068E-05
11.7045,1.135701E-05
11.70502,1.135808E-05
11.70554,1.135955E-05
11.70606,1.136635E-05
11.70658,1.137202E-05
11.7071,1.137362E-05
11.70762,1.13728E-05
11.70813,1.137032E-05
11.70865,1.136322E-05
11.70917,1.135753E-05
11.70969,1.135438E-05
11.71021,1.135047E-05
11.71073,1.134831E-05
11.71125,1.134957E-05
11.71177,1.135545E-05
11.71229,1.136198E-05
11.71281,1.1359E-05
11.71333,1.135402E-05
11.71385,1.135856E-05
11.71437,1.136549E-05
11.71488,1.137251E-05
11.7154,1.137596E-05
11.71592,1.13743E-05
11.71644,1.137059E-05
11.71696,1.137009E-05
11.71748,1.136855E-05
11.718,1.135974E-05
11.71852,1.134647E-05
11.71904,1.133533E-05
11.71956,1.132663E-05
11.72008,1.132111E-05
11.7206,1.131776E-05
11.72112,1.130912E-05
11.72163,1.129297E-05
11.72215,1.127885E-05
11.72267,1.126732E-05
11.72319,1.1257E-05
11.72371,1.125313E-05
11.72423,1.125902E-05
11.72475,1.126713E-05
11.72527,1.127542E-05
11.72579,1.128944E-05
11.72631,1.13026E-05
11.72683,1.131316E-05
11.72735,1.132434E-05
11.72787,1.13332E-05
11.72838,1.133723E-05
11.7289,1.133829E-05
11.72942,1.133955E-05
11.72994,1.134012E-05
11.73046,1.134312E-05
11.73098,1.134789E-05
11.7315,1.135142E-05
11.73202,1.135284E-05
11.73254,1.135461E-05
11.73306,1.135922E-05
11.73358,1.136425E-05
11.7341,1.136944E-05
11.73462,1.137474E-05
11.73514,1.137734E-05
11.73565,1.137804E-05
11.73617,1.13777E-05
11.73669,1.137101E-05
11.73721,1.135884E-05
11.73773,1.134932E-05
11.73825,1.135245E-05
11.73877,1.136812E-05
11.73929,1.137854E-05
11.73981,1.138706E-05
11.74033,1.140026E-05
11.74085,1.140931E-05
11.74137,1.140346E-05
11.74189,1.138973E-05
11.7424,1.138066E-05
11.74292,1.137468E-05
11.74344,1.136627E-05
11.74396,1.136118E-05
11.74448,1.136455E-05
11.745,1.137401E-05
11.74552,1.138457E-05
11.74604,1.139009E-05
11.74656,1.139165E-05
11.74708,1.139003E-05
11.7476,1.137732E-05
11.74812,1.135103E-05
11.74863,1.131766E-05
11.74915,1.12976E-05
11.74967,1.129173E-05
11.75019,1.1288E-05
11.75071,1.12834E-05
11.75123,1.127874E-05
11.75175,1.127199E-05
11.75227,1.126844E-05
11.75279,1.127089E-05
11.75331,1.127899E-05
11.75383,1.128605E-05
11.75435,1.128644E-05
11.75487,1.128332E-05
11.75538,1.128581E-05
11.7559,1.129077E-05
11.75642,1.128481E-05
11.75694,1.127314E-05
11.75746,1.127041E-05
11.75798,1.126885E-05
11.7585,1.126673E-05
11.75902,1.126893E-05
11.75954,1.127487E-05
11.76006,1.128258E-05
11.76058,1.128918E-05
11.7611,1.129503E-05
11.76162,1.130315E-05
11.76213,1.131174E-05
11.76265,1.131835E-05
11.76317,1.132654E-05
11.76369,1.133045E-05
11.76421,1.133483E-05
11.76473,1.134066E-05
11.76525,1.134302E-05
11.76577,1.133874E-05
11.76629,1.133036E-05
11.76681,1.132143E-05
11.76733,1.131838E-05
11.76785,1.131722E-05
11.76837,1.130868E-05
11.76888,1.129056E-05
11.7694,1.12791E-05
11.76992,1.127452E-05
11.77044,1.126995E-05
11.77096,1.126478E-05
11.77148,1.126334E-05
11.772,1.126056E-05
11.77252,1.125862E-05
11.77304,1.126133E-05
11.77356,1.12685E-05
11.77408,1.128066E-05
11.7746,1.128849E-05
11.77512,1.128983E-05
11.77563,1.128907E-05
11.77615,1.129355E-05
11.77667,1.13E-05
11.77719,1.130162E-05
11.77771,1.129817E-05
11.77823,1.129668E-05
11.77875,1.129423E-05
11.77927,1.12856E-05
11.77979,1.127513E-05
11.78031,1.127144E-05
11.78083,1.12785E-05
11.78135,1.127949E-05
11.78187,1.127395E-05
11.78238,1.126827E-05
11.7829,1.126778E-05
11.78342,1.12687E-05
11.78394,1.127013E-05
11.78446,1.127163E-05
11.78498,1.126982E-05
11.7855,1.126157E-05
11.78602,1.125149E-05
11.78654,1.124411E-05
11.78706,1.123649E-05
11.78758,1.123011E-05
11.7881,1.122963E-05
11.78862,1.123559E-05
11.78913,1.124322E-05
11.78965,1.124704E-05
11.79017,1.124958E-05
11.79069,1.125666E-05
11.79121,1.126699E-05
11.79173,1.12758E-05
11.79225,1.1284E-05
11.79277,1.129405E-05
11.79329,1.130547E-05
11.79381,1.131069E-05
11.79433,1.130974E-05
11.79485,1.131074E-05
11.79537,1.130952E-05
11.79589,1.130448E-05
11.7964,1.12947E-05
11.79692,1.128584E-05
11.79744,1.128179E-05
11.79796,1.127355E-05
11.79848,1.126418E-05
11.799,1.126262E-05
11.79952,1.12654E-05
11.80004,1.127278E-05
11.80056,1.127802E-05
11.80108,1.127838E-05
11.8016,1.127475E-05
11.80212,1.126757E-05
11.80264,1.125921E-05
11.80315,1.1252E-05
11.80367,1.12469E-05
11.80419,1.124331E-05
11.80471,1.123812E-05
11.80523,1.123468E-05
11.80575,1.123468E-05
11.80627,1.123092E-05
11.80679,1.122377E-05
11.80731,1.122068E-05
11.80783,1.122218E-05
11.80835,1.122337E-05
11.80887,1.122544E-05
11.80938,1.12307E-05
11.8099,1.123508E-05
11.81042,1.123214E-05
11.81094,1.122718E-05
11.81146,1.122438E-05
11.81198,1.122371E-05
11.8125,1.122803E-05
11.81302,1.12415E-05
11.81354,1.125618E-05
11.81406,1.125537E-05
11.81458,1.1249E-05
11.8151,1.124658E-05
11.81562,1.124965E-05
11.81613,1.12549E-05
11.81665,1.126314E-05
11.81717,1.127723E-05
11.81769,1.129853E-05
11.81821,1.131562E-05
11.81873,1.132754E-05
11.81925,1.134204E-05
11.81977,1.136452E-05
11.82029,1.139237E-05
11.82081,1.141785E-05
11.82133,1.143549E-05
11.82185,1.144653E-05
11.82237,1.145635E-05
11.82288,1.146645E-05
11.8234,1.146951E-05
11.82392,1.145594E-05
11.82444,1.143229E-05
11.82496,1.140881E-05
11.82548,1.13896E-05
11.826,1.137556E-05
11.82652,1.136969E-05
11.82704,1.137033E-05
11.82756,1.137323E-05
11.82808,1.137858E-05
11.8286,1.138377E-05
11.82912,1.138335E-05
11.82963,1.138126E-05
11.83015,1.137966E-05
11.83067,1.138119E-05
11.83119,1.138476E-05
11.83171,1.138884E-05
11.83223,1.139377E-05
11.83275,1.13962E-05
11.83327,1.139E-05
11.83379,1.137732E-05
11.83431,1.136631E-05
11.83483,1.135344E-05
11.83535,1.134006E-05
11.83587,1.133192E-05
11.83638,1.132197E-05
11.8369,1.131376E-05
11.83742,1.131181E-05
11.83794,1.131005E-05
11.83846,1.131723E-05
11.83898,1.132377E-05
11.8395,1.132191E-05
11.84002,1.131577E-05
11.84054,1.130955E-05
11.84106,1.130558E-05
11.84158,1.130517E-05
11.8421,1.130275E-05
11.84262,1.129801E-05
11.84313,1.129656E-05
11.84365,1.128878E-05
11.84417,1.127784E-05
11.84469,1.127226E-05
11.84521,1.127442E-05
11.84573,1.127376E-05
11.84625,1.126611E-05
11.84677,1.125856E-05
11.84729,1.124986E-05
11.84781,1.123672E-05
11.84833,1.122545E-05
11.84885,1.121954E-05
11.84937,1.121729E-05
11.84988,1.121441E-05
11.8504,1.12074E-05
11.85092,1.120119E-05
11.85144,1.119975E-05
11.85196,1.120237E-05
11.85248,1.121033E-05
11.853,1.121434E-05
11.85352,1.121277E-05
11.85404,1.121064E-05
11.85456,1.120789E-05
11.85508,1.119973E-05
11.8556,1.119366E-05
11.85612,1.119177E-05
11.85664,1.119546E-05
11.85715,1.120535E-05
11.85767,1.121607E-05
11.85819,1.122828E-05
11.85871,1.12414E-05
11.85923,1.124849E-05
11.85975,1.125261E-05
11.86027,1.125261E-05
11.86079,1.12538E-05
11.86131,1.126158E-05
11.86183,1.127374E-05
11.86235,1.127495E-05
11.86287,1.127065E-05
11.86339,1.127516E-05
11.8639,1.128955E-05
11.86442,1.130345E-05
11.86494,1.131258E-05
11.86546,1.131476E-05
11.86598,1.130359E-05
11.8665,1.12897E-05
11.86702,1.128864E-05
11.86754,1.129419E-05
11.86806,1.12996E-05
11.86858,1.130238E-05
11.8691,1.129796E-05
11.86962,1.12896E-05
11.87013,1.128389E-05
11.87065,1.127949E-05
11.87117,1.127083E-05
11.87169,1.125433E-05
11.87221,1.124092E-05
11.87273,1.123604E-05
11.87325,1.1234E-05
11.87377,1.1234E-05
11.87429,1.124177E-05
11.87481,1.125164E-05
11.87533,1.126328E-05
11.87585,1.127536E-05
11.87637,1.12847E-05
11.87688,1.130006E-05
11.8774,1.131524E-05
11.87792,1.131985E-05
11.87844,1.131717E-05
11.87896,1.131634E-05
11.87948,1.131604E-05
11.88,1.131604E-05
11.88052,1.131639E-05
11.88104,1.131912E-05
11.88156,1.132359E-05
11.88208,1.132607E-05
11.8826,1.13298E-05
11.88312,1.133284E-05
11.88363,1.133393E-05
11.88415,1.132993E-05
11.88467,1.132914E-05
11.88519,1.133158E-05
11.88571,1.133102E-05
11.88623,1.132429E-05
11.88675,1.131554E-05
11.88727,1.131465E-05
11.88779,1.132345E-05
11.88831,1.133015E-05
11.88883,1.133296E-05
11.88935,1.133408E-05
11.88987,1.132959E-05
11.89038,1.132385E-05
11.8909,1.132157E-05
11.89142,1.132045E-05
11.89194,1.131524E-05
11.89246,1.130851E-05
11.89298,1.130589E-05
11.8935,1.130728E-05
11.89402,1.131052E-05
11.89454,1.131466E-05
11.89506,1.131466E-05
11.89558,1.131542E-05
11.8961,1.132454E-05
11.89662,1.13384E-05
11.89713,1.134608E-05
11.89765,1.134875E-05
11.89817,1.134777E-05
11.89869,1.134371E-05
11.89921,1.133486E-05
11.89973,1.132518E-05
11.90025,1.13193E-05
11.90077,1.131678E-05
11.90129,1.132272E-05
11.90181,1.132939E-05
11.90233,1.132522E-05
11.90285,1.131832E-05
11.90337,1.131076E-05
11.90388,1.130423E-05
11.9044,1.130323E-05
11.90492,1.130406E-05
11.90544,1.130386E-05
11.90596,1.130066E-05
11.90648,1.129711E-05
11.907,1.129741E-05
11.90752,1.129463E-05
11.90804,1.128735E-05
11.90856,1.128019E-05
11.90908,1.127832E-05
11.9096,1.127909E-05
11.91012,1.12743E-05
11.91063,1.126047E-05
11.91115,1.123981E-05
11.91167,1.122604E-05
11.91219,1.121916E-05
11.91271,1.121134E-05
11.91323,1.119777E-05
11.91375,1.118706E-05
11.91427,1.119039E-05
11.91479,1.121454E-05
11.91531,1.124417E-05
11.91583,1.126389E-05
11.91635,1.126845E-05
11.91687,1.126515E-05
11.91739,1.126236E-05
11.9179,1.125994E-05
11.91842,1.12603E-05
11.91894,1.126341E-05
11.91946,1.126902E-05
11.91998,1.127686E-05
11.9205,1.128337E-05
11.92102,1.129001E-05
11.92154,1.129527E-05
11.92206,1.129707E-05
11.92258,1.129809E-05
11.9231,1.129783E-05
11.92362,1.129721E-05
11.92414,1.1294E-05
11.92465,1.128877E-05
11.92517,1.128352E-05
11.92569,1.127826E-05
11.92621,1.127203E-05
11.92673,1.126976E-05
11.92725,1.127123E-05
11.92777,1.127476E-05
11.92829,1.127722E-05
11.92881,1.128044E-05
11.92933,1.128163E-05
11.92985,1.127621E-05
11.93037,1.126931E-05
11.93088,1.127136E-05
11.9314,1.128165E-05
11.93192,1.129284E-05
11.93244,1.130229E-05
11.93296,1.13065E-05
11.93348,1.130454E-05
