X[s],"L RECTUS FEMORIS: EMG 2->filter (FilterSlidingRMS45)"
12.0311,4.570212E-06
12.03162,4.565185E-06
12.03214,4.557873E-06
12.03265,4.556619E-06
12.03317,4.557468E-06
12.03369,4.557468E-06
12.03421,4.554993E-06
12.03473,4.553965E-06
12.03525,4.554498E-06
12.03577,4.551102E-06
12.03629,4.542651E-06
12.03681,4.542233E-06
12.03733,4.546614E-06
12.03785,4.55289E-06
12.03837,4.558901E-06
12.03889,4.560442E-06
12.0394,4.559929E-06
12.03992,4.565064E-06
12.04044,4.575617E-06
12.04096,4.579456E-06
12.04148,4.578842E-06
12.042,4.577153E-06
12.04252,4.576814E-06
12.04304,4.578637E-06
12.04356,4.585266E-06
12.04408,4.59078E-06
12.0446,4.59374E-06
12.04512,4.592975E-06
12.04564,4.587794E-06
12.04615,4.583655E-06
12.04667,4.580178E-06
12.04719,4.578164E-06
12.04771,4.577607E-06
12.04823,4.578995E-06
12.04875,4.578285E-06
12.04927,4.576244E-06
12.04979,4.574996E-06
12.05031,4.574433E-06
12.05083,4.575489E-06
12.05135,4.576565E-06
12.05187,4.576276E-06
12.05238,4.576795E-06
12.0529,4.577716E-06
12.05342,4.577972E-06
12.05394,4.57803E-06
12.05446,4.57803E-06
12.05498,4.577998E-06
12.0555,4.578304E-06
12.05602,4.579226E-06
12.05654,4.579386E-06
12.05706,4.579488E-06
12.05758,4.579776E-06
12.0581,4.58156E-06
12.05862,4.58593E-06
12.05913,4.589249E-06
12.05965,4.588892E-06
12.06017,4.587341E-06
12.06069,4.586096E-06
12.06121,4.585655E-06
12.06173,4.583746E-06
12.06225,4.581598E-06
12.06277,4.58085E-06
12.06329,4.583662E-06
12.06381,4.586186E-06
12.06433,4.584091E-06
12.06485,4.584091E-06
12.06537,4.582608E-06
12.06588,4.580537E-06
12.0664,4.580211E-06
12.06692,4.579674E-06
12.06744,4.576623E-06
12.06796,4.569194E-06
12.06848,4.566885E-06
12.069,4.566546E-06
12.06952,4.561874E-06
12.07004,4.560738E-06
12.07056,4.565051E-06
12.07108,4.566334E-06
12.0716,4.566469E-06
12.07212,4.557205E-06
12.07263,4.541117E-06
12.07315,4.531898E-06
12.07367,4.528873E-06
12.07419,4.524888E-06
12.07471,4.516181E-06
12.07523,4.504831E-06
12.07575,4.495492E-06
12.07627,4.488158E-06
12.07679,4.478281E-06
12.07731,4.465182E-06
12.07783,4.449571E-06
12.07835,4.434539E-06
12.07887,4.424913E-06
12.07938,4.410488E-06
12.0799,4.396121E-06
12.08042,4.389081E-06
12.08094,4.384161E-06
12.08146,4.376886E-06
12.08198,4.373995E-06
12.0825,4.380865E-06
12.08302,4.393048E-06
12.08354,4.403276E-06
12.08406,4.416127E-06
12.08458,4.433488E-06
12.0851,4.448524E-06
12.08562,4.458289E-06
12.08613,4.465345E-06
12.08665,4.471008E-06
12.08717,4.477652E-06
12.08769,4.483299E-06
12.08821,4.489409E-06
12.08873,4.494573E-06
12.08925,4.499886E-06
12.08977,4.502463E-06
12.09029,4.506208E-06
12.09081,4.512255E-06
12.09133,4.517159E-06
12.09185,4.521183E-06
12.09237,4.526984E-06
12.09289,4.53202E-06
12.0934,4.534397E-06
12.09392,4.538013E-06
12.09444,4.544301E-06
12.09496,4.548906E-06
12.09548,4.560268E-06
12.096,4.575348E-06
12.09652,4.587206E-06
12.09704,4.593076E-06
12.09756,4.598817E-06
12.09808,4.608518E-06
12.0986,4.617178E-06
12.09912,4.625695E-06
12.09964,4.628987E-06
12.10015,4.629081E-06
12.10067,4.628879E-06
12.10119,4.628221E-06
12.10171,4.627784E-06
12.10223,4.62743E-06
12.10275,4.626822E-06
12.10327,4.629119E-06
12.10379,4.630536E-06
12.10431,4.629929E-06
12.10483,4.629828E-06
12.10535,4.629474E-06
12.10587,4.629018E-06
12.10639,4.630789E-06
12.1069,4.633729E-06
12.10742,4.645363E-06
12.10794,4.673364E-06
12.10846,4.704189E-06
12.10898,4.727012E-06
12.1095,4.743637E-06
12.11002,4.751415E-06
12.11054,4.744834E-06
12.11106,4.723312E-06
12.11158,4.707717E-06
12.1121,4.728356E-06
12.11262,4.766701E-06
12.11313,4.789043E-06
12.11365,4.812468E-06
12.11417,4.844977E-06
12.11469,4.884709E-06
12.11521,4.913707E-06
12.11573,4.921568E-06
12.11625,4.92005E-06
12.11677,4.92005E-06
12.11729,4.931394E-06
12.11781,4.95895E-06
12.11833,5.005459E-06
12.11885,5.108657E-06
12.11937,5.301516E-06
12.11988,5.527036E-06
12.1204,5.715945E-06
12.12092,5.843408E-06
12.12144,5.922684E-06
12.12196,5.959123E-06
12.12248,5.960524E-06
12.123,5.963589E-06
12.12352,6.052462E-06
12.12404,6.311983E-06
12.12456,6.777057E-06
12.12508,7.451649E-06
12.1256,8.207863E-06
12.12612,8.889492E-06
12.12663,9.395862E-06
12.12715,9.666882E-06
12.12767,9.743158E-06
12.12819,9.747246E-06
12.12871,9.759088E-06
12.12923,9.82424E-06
12.12975,9.935561E-06
12.13027,1.003262E-05
12.13079,1.007668E-05
12.13131,1.00882E-05
12.13183,1.008792E-05
12.13235,1.010518E-05
12.13287,1.017777E-05
12.13338,1.033934E-05
12.1339,1.058611E-05
12.13442,1.091015E-05
12.13494,1.129251E-05
12.13546,1.165516E-05
12.13598,1.188641E-05
12.1365,1.200185E-05
12.13702,1.205887E-05
12.13754,1.209225E-05
12.13806,1.209558E-05
12.13858,1.210436E-05
12.1391,1.217095E-05
12.13962,1.226769E-05
12.14013,1.234226E-05
12.14065,1.238414E-05
12.14117,1.241535E-05
12.14169,1.248734E-05
12.14221,1.266859E-05
12.14273,1.290459E-05
12.14325,1.310307E-05
12.14377,1.324923E-05
12.14429,1.332361E-05
12.14481,1.334051E-05
12.14533,1.333752E-05
12.14585,1.335482E-05
12.14637,1.339503E-05
12.14688,1.346737E-05
12.1474,1.362163E-05
12.14792,1.38704E-05
12.14844,1.414279E-05
12.14896,1.441012E-05
12.14948,1.467546E-05
12.15,1.488475E-05
12.15052,1.500219E-05
12.15104,1.503036E-05
12.15156,1.502994E-05
12.15208,1.506432E-05
12.1526,1.513628E-05
12.15312,1.523561E-05
12.15364,1.538609E-05
12.15415,1.561243E-05
12.15467,1.588502E-05
12.15519,1.61301E-05
12.15571,1.631381E-05
12.15623,1.643349E-05
12.15675,1.648254E-05
12.15727,1.649348E-05
12.15779,1.649518E-05
12.15831,1.649596E-05
12.15883,1.649596E-05
12.15935,1.649878E-05
12.15987,1.65128E-05
12.16039,1.654009E-05
12.1609,1.658011E-05
12.16142,1.664257E-05
12.16194,1.672196E-05
12.16246,1.67835E-05
12.16298,1.682509E-05
12.1635,1.686648E-05
12.16402,1.693563E-05
12.16454,1.706048E-05
12.16506,1.719898E-05
12.16558,1.728573E-05
12.1661,1.731924E-05
12.16662,1.732485E-05
12.16713,1.732464E-05
12.16765,1.733169E-05
12.16817,1.734742E-05
12.16869,1.736288E-05
12.16921,1.737305E-05
12.16973,1.738944E-05
12.17025,1.740834E-05
12.17077,1.741032E-05
12.17129,1.742101E-05
12.17181,1.74958E-05
12.17233,1.762567E-05
12.17285,1.775832E-05
12.17337,1.785754E-05
12.17388,1.791774E-05
12.1744,1.79375E-05
12.17492,1.793896E-05
12.17544,1.800092E-05
12.17596,1.815607E-05
12.17648,1.834015E-05
12.177,1.849684E-05
12.17752,1.864534E-05
12.17804,1.885083E-05
12.17856,1.91722E-05
12.17908,1.955934E-05
12.1796,1.984059E-05
12.18012,1.995451E-05
12.18063,1.998359E-05
12.18115,1.998722E-05
12.18167,1.998782E-05
12.18219,1.99901E-05
12.18271,1.999384E-05
12.18323,1.999391E-05
12.18375,2.000214E-05
12.18427,2.002625E-05
12.18479,2.004329E-05
12.18531,2.006036E-05
12.18583,2.008405E-05
12.18635,2.012E-05
12.18687,2.020519E-05
12.18738,2.038448E-05
12.1879,2.0672E-05
12.18842,2.110385E-05
12.18894,2.165952E-05
12.18946,2.230842E-05
12.18998,2.306556E-05
12.1905,2.380398E-05
12.19102,2.434314E-05
12.19154,2.469398E-05
12.19206,2.492753E-05
12.19258,2.506503E-05
12.1931,2.510675E-05
12.19362,2.510796E-05
12.19413,2.521378E-05
12.19465,2.556373E-05
12.19517,2.622838E-05
12.19569,2.709185E-05
12.19621,2.784859E-05
12.19673,2.838622E-05
12.19725,2.880933E-05
12.19777,2.921369E-05
12.19829,2.961976E-05
12.19881,2.998072E-05
12.19933,3.021022E-05
12.19985,3.030889E-05
12.20037,3.033387E-05
12.20088,3.03297E-05
12.2014,3.036858E-05
12.20192,3.049823E-05
12.20244,3.074761E-05
12.20296,3.118908E-05
12.20348,3.188189E-05
12.204,3.27389E-05
12.20452,3.353119E-05
12.20504,3.416368E-05
12.20556,3.462856E-05
12.20608,3.49148E-05
12.2066,3.507977E-05
12.20712,3.521777E-05
12.20763,3.537038E-05
12.20815,3.551667E-05
12.20867,3.563112E-05
12.20919,3.56887E-05
12.20971,3.569069E-05
12.21023,3.573257E-05
12.21075,3.592248E-05
12.21127,3.626841E-05
12.21179,3.666081E-05
12.21231,3.701211E-05
12.21283,3.729374E-05
12.21335,3.748114E-05
12.21387,3.759773E-05
12.21439,3.766375E-05
12.2149,3.769134E-05
12.21542,3.769755E-05
12.21594,3.769784E-05
12.21646,3.769788E-05
12.21698,3.771988E-05
12.2175,3.782033E-05
12.21802,3.797876E-05
12.21854,3.813514E-05
12.21906,3.830558E-05
12.21958,3.852263E-05
12.2201,3.876041E-05
12.22062,3.897273E-05
12.22114,3.913072E-05
12.22165,3.921966E-05
12.22217,3.92434E-05
12.22269,3.924266E-05
12.22321,3.926728E-05
12.22373,3.932605E-05
12.22425,3.942132E-05
12.22477,3.957535E-05
12.22529,3.977239E-05
12.22581,3.996371E-05
12.22633,4.011958E-05
12.22685,4.023679E-05
12.22737,4.033144E-05
12.22788,4.040341E-05
12.2284,4.044347E-05
12.22892,4.047164E-05
12.22944,4.051274E-05
12.22996,4.06087E-05
12.23048,4.078972E-05
12.231,4.100678E-05
12.23152,4.118816E-05
12.23204,4.13215E-05
12.23256,4.140741E-05
12.23308,4.143507E-05
12.2336,4.143416E-05
12.23412,4.144846E-05
12.23463,4.149774E-05
12.23515,4.157925E-05
12.23567,4.167324E-05
12.23619,4.175763E-05
12.23671,4.183357E-05
12.23723,4.189833E-05
12.23775,4.192855E-05
12.23827,4.193083E-05
12.23879,4.192955E-05
12.23931,4.192845E-05
12.23983,4.192763E-05
12.24035,4.193659E-05
12.24087,4.197789E-05
12.24138,4.20672E-05
12.2419,4.219407E-05
12.24242,4.230542E-05
12.24294,4.23717E-05
12.24346,4.241542E-05
12.24398,4.246642E-05
12.2445,4.253178E-05
12.24502,4.258277E-05
12.24554,4.260388E-05
12.24606,4.260732E-05
12.24658,4.260741E-05
12.2471,4.260821E-05
12.24762,4.261556E-05
12.24813,4.262725E-05
12.24865,4.26287E-05
12.24917,4.26339E-05
12.24969,4.266001E-05
12.25021,4.269601E-05
12.25073,4.274197E-05
12.25125,4.281372E-05
12.25177,4.29171E-05
12.25229,4.302237E-05
12.25281,4.309333E-05
12.25333,4.313018E-05
12.25385,4.314841E-05
12.25437,4.315329E-05
12.25488,4.315358E-05
12.2554,4.316101E-05
12.25592,4.316933E-05
12.25644,4.31722E-05
12.25696,4.31722E-05
12.25748,4.317733E-05
12.258,4.319922E-05
12.25852,4.325016E-05
12.25904,4.333326E-05
12.25956,4.34301E-05
12.26008,4.35237E-05
12.2606,4.362021E-05
12.26112,4.372804E-05
12.26163,4.382613E-05
12.26215,4.389281E-05
12.26267,4.393858E-05
12.26319,4.397989E-05
12.26371,4.402248E-05
12.26423,4.405856E-05
12.26475,4.408074E-05
12.26527,4.409643E-05
12.26579,4.410489E-05
12.26631,4.410512E-05
12.26683,4.410656E-05
12.26735,4.411187E-05
12.26787,4.413016E-05
12.26838,4.420491E-05
12.2689,4.438047E-05
12.26942,4.463979E-05
12.26994,4.49792E-05
12.27046,4.541997E-05
12.27098,4.592377E-05
12.2715,4.642836E-05
12.27202,4.687266E-05
12.27254,4.72535E-05
12.27306,4.758839E-05
12.27358,4.787348E-05
12.2741,4.809683E-05
12.27462,4.826041E-05
12.27514,4.836176E-05
12.27565,4.84132E-05
12.27617,4.843204E-05
12.27669,4.84357E-05
12.27721,4.8435E-05
12.27773,4.843367E-05
12.27825,4.843689E-05
12.27877,4.847435E-05
12.27929,4.858558E-05
12.27981,4.874689E-05
12.28033,4.888417E-05
12.28085,4.897677E-05
12.28137,4.904316E-05
12.28189,4.909758E-05
12.2824,4.914016E-05
12.28292,4.916963E-05
12.28344,4.918798E-05
12.28396,4.919047E-05
12.28448,4.919552E-05
12.285,4.922961E-05
12.28552,4.92643E-05
12.28604,4.92737E-05
12.28656,4.927367E-05
12.28708,4.927281E-05
12.2876,4.927187E-05
12.28812,4.927401E-05
12.28863,4.927629E-05
12.28915,4.927689E-05
12.28967,4.93032E-05
12.29019,4.93833E-05
12.29071,4.948168E-05
12.29123,4.954539E-05
12.29175,4.95743E-05
12.29227,4.958313E-05
12.29279,4.95828E-05
12.29331,4.95841E-05
12.29383,4.958848E-05
12.29435,4.959707E-05
12.29487,4.962042E-05
12.29538,4.966873E-05
12.2959,4.973381E-05
12.29642,4.978744E-05
12.29694,4.981411E-05
12.29746,4.98241E-05
12.29798,4.982775E-05
12.2985,4.982984E-05
12.29902,4.983578E-05
12.29954,4.986345E-05
12.30006,4.993205E-05
12.30058,5.002051E-05
12.3011,5.009574E-05
12.30162,5.014659E-05
12.30213,5.017557E-05
12.30265,5.018875E-05
12.30317,5.019236E-05
12.30369,5.019426E-05
12.30421,5.01993E-05
12.30473,5.020871E-05
12.30525,5.021884E-05
12.30577,5.02259E-05
12.30629,5.023001E-05
12.30681,5.023209E-05
12.30733,5.023212E-05
12.30785,5.023312E-05
12.30837,5.024064E-05
12.30888,5.025698E-05
12.3094,5.027052E-05
12.30992,5.027845E-05
12.31044,5.029086E-05
12.31096,5.03323E-05
12.31148,5.042025E-05
12.312,5.052588E-05
12.31252,5.060243E-05
12.31304,5.065304E-05
12.31356,5.06893E-05
12.31408,5.071439E-05
12.3146,5.073267E-05
12.31512,5.073899E-05
12.31563,5.073914E-05
12.31615,5.073888E-05
12.31667,5.073913E-05
12.31719,5.073997E-05
12.31771,5.074454E-05
12.31823,5.07643E-05
12.31875,5.08165E-05
12.31927,5.090032E-05
12.31979,5.099886E-05
12.32031,5.111402E-05
12.32083,5.12496E-05
12.32135,5.139396E-05
12.32187,5.151915E-05
12.32238,5.161277E-05
12.3229,5.169292E-05
12.32342,5.175382E-05
12.32394,5.178722E-05
12.32446,5.180355E-05
12.32498,5.181237E-05
12.3255,5.181434E-05
12.32602,5.181527E-05
12.32654,5.182706E-05
12.32706,5.185931E-05
12.32758,5.192647E-05
12.3281,5.203351E-05
12.32862,5.216343E-05
12.32913,5.232853E-05
12.32965,5.255631E-05
12.33017,5.281375E-05
12.33069,5.305651E-05
12.33121,5.328316E-05
12.33173,5.343848E-05
12.33225,5.348244E-05
12.33277,5.348115E-05
12.33329,5.351051E-05
12.33381,5.358231E-05
12.33433,5.366221E-05
12.33485,5.37171E-05
12.33537,5.375007E-05
12.33589,5.376828E-05
12.3364,5.377044E-05
12.33692,5.377012E-05
12.33744,5.377078E-05
12.33796,5.377228E-05
12.33848,5.3778E-05
12.339,5.378963E-05
12.33952,5.380646E-05
12.34004,5.382922E-05
12.34056,5.384376E-05
12.34108,5.384633E-05
12.3416,5.384973E-05
12.34212,5.38803E-05
12.34264,5.397022E-05
12.34315,5.407573E-05
12.34367,5.412503E-05
12.34419,5.413115E-05
12.34471,5.413115E-05
12.34523,5.413365E-05
12.34575,5.413809E-05
12.34627,5.41377E-05
12.34679,5.414102E-05
12.34731,5.416009E-05
12.34783,5.418316E-05
12.34835,5.419857E-05
12.34887,5.420655E-05
12.34938,5.420756E-05
12.3499,5.420846E-05
12.35042,5.421058E-05
12.35094,5.421129E-05
12.35146,5.421125E-05
12.35198,5.421381E-05
12.3525,5.422157E-05
12.35302,5.423566E-05
12.35354,5.426306E-05
12.35406,5.43081E-05
12.35458,5.438388E-05
12.3551,5.449622E-05
12.35562,5.461667E-05
12.35613,5.471546E-05
12.35665,5.479469E-05
12.35717,5.487206E-05
12.35769,5.494672E-05
12.35821,5.49932E-05
12.35873,5.50121E-05
12.35925,5.501838E-05
12.35977,5.501815E-05
12.36029,5.501963E-05
12.36081,5.503898E-05
12.36133,5.506778E-05
12.36185,5.508531E-05
12.36237,5.509138E-05
12.36288,5.509289E-05
12.3634,5.509075E-05
12.36392,5.50868E-05
12.36444,5.508341E-05
12.36496,5.508351E-05
12.36548,5.509333E-05
12.366,5.511122E-05
12.36652,5.512856E-05
12.36704,5.514549E-05
12.36756,5.515646E-05
12.36808,5.515275E-05
12.3686,5.514239E-05
12.36912,5.512862E-05
12.36963,5.512103E-05
12.37015,5.513674E-05
12.37067,5.517281E-05
12.37119,5.520444E-05
12.37171,5.523259E-05
12.37223,5.526764E-05
12.37275,5.529872E-05
12.37327,5.530946E-05
12.37379,5.529197E-05
12.37431,5.523999E-05
12.37483,5.515267E-05
12.37535,5.505065E-05
12.37587,5.495983E-05
12.37638,5.489713E-05
12.3769,5.487206E-05
12.37742,5.487644E-05
12.37794,5.488771E-05
12.37846,5.489908E-05
12.37898,5.491206E-05
12.3795,5.493202E-05
12.38002,5.494848E-05
12.38054,5.494956E-05
12.38106,5.494757E-05
12.38158,5.494758E-05
12.3821,5.494491E-05
12.38262,5.493342E-05
12.38313,5.49036E-05
12.38365,5.485814E-05
12.38417,5.480549E-05
12.38469,5.474243E-05
12.38521,5.467149E-05
12.38573,5.462194E-05
12.38625,5.459759E-05
12.38677,5.459444E-05
12.38729,5.460998E-05
12.38781,5.463946E-05
12.38833,5.467794E-05
12.38885,5.470351E-05
12.38937,5.469981E-05
12.38988,5.468536E-05
12.3904,5.467593E-05
12.39092,5.466889E-05
12.39144,5.465322E-05
12.39196,5.461419E-05
12.39248,5.456757E-05
12.393,5.453837E-05
12.39352,5.453156E-05
12.39404,5.454852E-05
12.39456,5.457686E-05
12.39508,5.460353E-05
12.3956,5.462059E-05
12.39612,5.46278E-05
12.39664,5.461533E-05
12.39715,5.457789E-05
12.39767,5.453679E-05
12.39819,5.451354E-05
12.39871,5.450062E-05
12.39923,5.447437E-05
12.39975,5.443952E-05
12.40027,5.441731E-05
12.40079,5.442523E-05
12.40131,5.447287E-05
12.40183,5.456316E-05
12.40235,5.467456E-05
12.40287,5.477758E-05
12.40339,5.484025E-05
12.4039,5.487886E-05
12.40442,5.492816E-05
12.40494,5.497201E-05
12.40546,5.497476E-05
12.40598,5.495825E-05
12.4065,5.49531E-05
12.40702,5.495732E-05
12.40754,5.496094E-05
12.40806,5.496126E-05
12.40858,5.496141E-05
12.4091,5.496189E-05
12.40962,5.495907E-05
12.41013,5.495317E-05
12.41065,5.495268E-05
12.41117,5.496668E-05
12.41169,5.499821E-05
12.41221,5.507969E-05
12.41273,5.52337E-05
12.41325,5.54299E-05
12.41377,5.560919E-05
12.41429,5.572653E-05
12.41481,5.578388E-05
12.41533,5.580391E-05
12.41585,5.580174E-05
12.41637,5.580194E-05
12.41688,5.583915E-05
12.4174,5.593393E-05
12.41792,5.607362E-05
12.41844,5.622758E-05
12.41896,5.637041E-05
12.41948,5.64568E-05
12.42,5.647484E-05
12.42052,5.647395E-05
12.42104,5.647677E-05
12.42156,5.646685E-05
12.42208,5.644106E-05
12.4226,5.641153E-05
12.42312,5.639047E-05
12.42363,5.63795E-05
12.42415,5.637536E-05
12.42467,5.637677E-05
12.42519,5.63845E-05
12.42571,5.640226E-05
12.42623,5.641639E-05
12.42675,5.641287E-05
12.42727,5.638883E-05
12.42779,5.633129E-05
12.42831,5.622569E-05
12.42883,5.609221E-05
12.42935,5.59948E-05
12.42987,5.596087E-05
12.43038,5.596072E-05
12.4309,5.597092E-05
12.43142,5.599905E-05
12.43194,5.60527E-05
12.43246,5.60993E-05
12.43298,5.612099E-05
12.4335,5.612131E-05
12.43402,5.611457E-05
12.43454,5.612298E-05
12.43506,5.613936E-05
12.43558,5.61584E-05
12.4361,5.617824E-05
12.43662,5.618378E-05
12.43713,5.61594E-05
12.43765,5.608975E-05
12.43817,5.595334E-05
12.43869,5.576012E-05
12.43921,5.551189E-05
12.43973,5.520156E-05
12.44025,5.488939E-05
12.44077,5.465813E-05
12.44129,5.450958E-05
12.44181,5.441333E-05
12.44233,5.43571E-05
12.44285,5.433813E-05
12.44337,5.433919E-05
12.44388,5.429101E-05
12.4444,5.412935E-05
12.44492,5.382678E-05
12.44544,5.3425E-05
12.44596,5.305906E-05
12.44648,5.279383E-05
12.447,5.258263E-05
12.44752,5.236888E-05
12.44804,5.214004E-05
12.44856,5.194605E-05
12.44908,5.184581E-05
12.4496,5.184045E-05
12.45012,5.190188E-05
12.45063,5.201041E-05
12.45115,5.212431E-05
12.45167,5.219478E-05
12.45219,5.219536E-05
12.45271,5.209258E-05
12.45323,5.184451E-05
12.45375,5.146402E-05
12.45427,5.106584E-05
12.45479,5.071687E-05
12.45531,5.041978E-05
12.45583,5.022658E-05
12.45635,5.019851E-05
12.45687,5.029735E-05
12.45739,5.042481E-05
12.4579,5.057007E-05
12.45842,5.074684E-05
12.45894,5.092216E-05
12.45946,5.105689E-05
12.45998,5.109664E-05
12.4605,5.099317E-05
12.46102,5.0757E-05
12.46154,5.047526E-05
12.46206,5.021943E-05
12.46258,5.001596E-05
12.4631,4.987619E-05
12.46362,4.979139E-05
12.46414,4.975763E-05
12.46465,4.97513E-05
12.46517,4.975067E-05
12.46569,4.975025E-05
12.46621,4.975284E-05
12.46673,4.975165E-05
12.46725,4.971026E-05
12.46777,4.963364E-05
12.46829,4.955323E-05
12.46881,4.944023E-05
12.46933,4.927041E-05
12.46985,4.910362E-05
12.47037,4.898953E-05
12.47088,4.894653E-05
12.4714,4.897952E-05
12.47192,4.909201E-05
12.47244,4.92151E-05
12.47296,4.927312E-05
12.47348,4.92913E-05
12.474,4.928794E-05
12.47452,4.920355E-05
12.47504,4.904541E-05
12.47556,4.891616E-05
12.47608,4.891014E-05
12.4766,4.907362E-05
12.47712,4.941874E-05
12.47763,4.993687E-05
12.47815,5.056297E-05
12.47867,5.117153E-05
12.47919,5.168479E-05
12.47971,5.202146E-05
12.48023,5.210724E-05
12.48075,5.202782E-05
12.48127,5.192134E-05
12.48179,5.18367E-05
12.48231,5.177967E-05
12.48283,5.175897E-05
12.48335,5.175894E-05
12.48387,5.174863E-05
12.48438,5.171157E-05
12.4849,5.164913E-05
12.48542,5.158007E-05
12.48594,5.152384E-05
12.48646,5.147626E-05
12.48698,5.143647E-05
12.4875,5.142204E-05
12.48802,5.143065E-05
12.48854,5.145136E-05
12.48906,5.150498E-05
12.48958,5.162978E-05
12.4901,5.186733E-05
12.49062,5.220764E-05
12.49113,5.254338E-05
12.49165,5.275521E-05
12.49217,5.287533E-05
12.49269,5.297167E-05
12.49321,5.302694E-05
12.49373,5.302603E-05
12.49425,5.298276E-05
12.49477,5.294161E-05
12.49529,5.293971E-05
12.49581,5.299025E-05
12.49633,5.307361E-05
12.49685,5.3147E-05
12.49737,5.316284E-05
12.49788,5.315326E-05
12.4984,5.316208E-05
12.49892,5.316178E-05
12.49944,5.314045E-05
12.49996,5.311644E-05
12.50048,5.309389E-05
12.501,5.305804E-05
12.50152,5.301414E-05
12.50204,5.3009E-05
12.50256,5.310125E-05
12.50308,5.329544E-05
12.5036,5.355625E-05
12.50412,5.383899E-05
12.50463,5.404809E-05
12.50515,5.414083E-05
12.50567,5.416989E-05
12.50619,5.417866E-05
12.50671,5.417913E-05
12.50723,5.418207E-05
12.50775,5.419753E-05
12.50827,5.422135E-05
12.50879,5.424782E-05
12.50931,5.429002E-05
12.50983,5.434605E-05
12.51035,5.437487E-05
12.51087,5.434691E-05
12.51138,5.428568E-05
12.5119,5.42319E-05
12.51242,5.4209E-05
12.51294,5.421231E-05
12.51346,5.418956E-05
12.51398,5.417006E-05
12.5145,5.424502E-05
12.51502,5.440053E-05
12.51554,5.453164E-05
12.51606,5.4591E-05
12.51658,5.459956E-05
12.5171,5.459576E-05
12.51762,5.459898E-05
12.51814,5.457349E-05
12.51865,5.446878E-05
12.51917,5.429644E-05
12.51969,5.405397E-05
12.52021,5.372761E-05
12.52073,5.33458E-05
12.52125,5.294744E-05
12.52177,5.257524E-05
12.52229,5.223844E-05
12.52281,5.193351E-05
12.52333,5.167062E-05
12.52385,5.146411E-05
12.52437,5.131434E-05
12.52489,5.12198E-05
12.5254,5.117044E-05
12.52592,5.115161E-05
12.52644,5.114903E-05
12.52696,5.114853E-05
12.52748,5.11511E-05
12.528,5.115731E-05
12.52852,5.113372E-05
12.52904,5.10333E-05
12.52956,5.087965E-05
12.53008,5.074808E-05
12.5306,5.065917E-05
12.53112,5.0595E-05
12.53163,5.055031E-05
12.53215,5.052378E-05
12.53267,5.050378E-05
12.53319,5.048764E-05
12.53371,5.048464E-05
12.53423,5.047896E-05
12.53475,5.0445E-05
12.53527,5.041078E-05
12.53579,5.040536E-05
12.53631,5.04184E-05
12.53683,5.043213E-05
12.53735,5.044234E-05
12.53787,5.045568E-05
12.53838,5.048332E-05
12.5389,5.052356E-05
12.53942,5.056624E-05
12.53994,5.06176E-05
12.54046,5.066428E-05
12.54098,5.067415E-05
12.5415,5.065498E-05
12.54202,5.064712E-05
12.54254,5.066301E-05
12.54306,5.071321E-05
12.54358,5.07933E-05
12.5441,5.086706E-05
12.54462,5.09291E-05
12.54513,5.099556E-05
12.54565,5.109371E-05
12.54617,5.119811E-05
12.54669,5.126921E-05
12.54721,5.132736E-05
12.54773,5.139268E-05
12.54825,5.146388E-05
12.54877,5.151451E-05
12.54929,5.150848E-05
12.54981,5.144242E-05
12.55033,5.136273E-05
12.55085,5.131002E-05
12.55137,5.129186E-05
12.55188,5.129085E-05
12.5524,5.128487E-05
12.55292,5.128175E-05
12.55344,5.128925E-05
12.55396,5.130281E-05
12.55448,5.132956E-05
12.555,5.139352E-05
12.55552,5.147898E-05
12.55604,5.152502E-05
12.55656,5.152671E-05
12.55708,5.153416E-05
12.5576,5.156223E-05
12.55812,5.159802E-05
12.55863,5.162349E-05
12.55915,5.163267E-05
12.55967,5.163081E-05
12.56019,5.161919E-05
12.56071,5.157892E-05
12.56123,5.149648E-05
12.56175,5.140173E-05
12.56227,5.133321E-05
12.56279,5.128307E-05
12.56331,5.125325E-05
12.56383,5.124997E-05
12.56435,5.125669E-05
12.56487,5.126979E-05
12.56538,5.127942E-05
12.5659,5.128105E-05
12.56642,5.128369E-05
12.56694,5.130682E-05
12.56746,5.132996E-05
12.56798,5.132285E-05
12.5685,5.127297E-05
12.56902,5.118956E-05
12.56954,5.10916E-05
12.57006,5.097812E-05
12.57058,5.084779E-05
12.5711,5.072519E-05
12.57162,5.065989E-05
12.57213,5.06494E-05
12.57265,5.0631E-05
12.57317,5.059936E-05
12.57369,5.057873E-05
12.57421,5.056415E-05
12.57473,5.055543E-05
12.57525,5.055358E-05
12.57577,5.055327E-05
12.57629,5.054125E-05
12.57681,5.051186E-05
12.57733,5.046245E-05
12.57785,5.038439E-05
12.57837,5.027717E-05
12.57889,5.011708E-05
12.5794,4.98865E-05
12.57992,4.96383E-05
12.58044,4.943746E-05
12.58096,4.927904E-05
12.58148,4.920524E-05
12.582,4.925095E-05
12.58252,4.933447E-05
12.58304,4.935405E-05
12.58356,4.929505E-05
12.58408,4.921171E-05
12.5846,4.915151E-05
12.58512,4.911455E-05
12.58564,4.90993E-05
12.58615,4.912895E-05
12.58667,4.919239E-05
12.58719,4.92591E-05
12.58771,4.931735E-05
12.58823,4.935709E-05
12.58875,4.937263E-05
